GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Cleveland-Elyria, OH",17460,.29426584,.30158246,.27212891,.29787731,.36793685,.3695893,.36810893,.3383615,.30796179,.33906662,.32289672,.30588979,.32319719,.36784732,.31615922
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Colorado Springs, CO",17820,.32901812,.34624428,.34695199,.3532002,.40288806,.47898623,.41575462,.37509078,.39600593,.41908583,.46506965,.41814652,.38081971,.41687292,.39397231
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Columbia, SC",17900,.31351015,.39732978,.40028319,.38301373,.44040832,.37783039,.32314906,.47131604,.56452799,.50029266,.43425623,.41975859,.49928075,.4285498,.37739125
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Columbus, OH",18140,.34802687,.40411696,.38978535,.35218266,.35205886,.34629992,.43037888,.46456337,.45002714,.42174223,.39429492,.3925125,.39540455,.41829434,.415048
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Dallas-Fort Worth-Arlington, TX",19100,.56477505,.57162714,.57598788,.56382,.55560356,.57615435,.57204902,.55661744,.55852991,.55030304,.53402942,.50842279,.48391202,.46102124,.41682297
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Dayton, OH",19380,.2004194,.20150055,.15786386,.1344146,.27506223,.39098942,.36014742,.20797046,.23455527,.35042799,.36909148,.33112782,.34768039,.32249805,.21361324
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.30783007,.33585781,.33534339,.38427031,.45136079,.51958096,.4854036,.46059892,.53627461,.55788642,.5318892,.50069076,.35560209,.28558567,.25966904
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Denver-Aurora-Lakewood, CO",19740,.5205934,.49911329,.49693868,.49883097,.49219382,.51936585,.5277307,.50956422,.48783526,.48206091,.49773401,.45669875,.41558248,.37315091,.31368315
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Des Moines-West Des Moines, IA",19780,.53077817,.45113206,.45621687,.49671274,.53261405,.48020336,.4082531,.37102038,.41370514,.45825514,.44945472,.46557519,.40532351,.41482028,.51274484
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Detroit-Warren-Dearborn, MI",19820,.28031456,.30318308,.33743796,.347734,.3395251,.3309325,.32373303,.34010112,.34403172,.36461309,.38995764,.38898155,.38239238,.3353394,.31668946
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"El Paso, TX",21340,.59078425,.58180666,.60916215,.61028641,.57086772,.57557893,.56515062,.53418529,.53214884,.50954753,.5380249,.55062073,.53390217,.51025271,.46193707
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Fresno, CA",23420,.52780485,.54228663,.57248288,.58438247,.56784022,.576069,.58703262,.59158212,.60114008,.62267667,.60418206,.55851543,.55427814,.53516304,.47364381
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Grand Rapids-Wyoming, MI",24340,.49411437,.47148833,.49561322,.53164017,.46539569,.47402981,.53899717,.53786826,.51874495,.44563875,.43658999,.4531562,.40441775,.35358664,.34319487
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Greensboro-High Point, NC",24660,.58065975,.54139978,.61894983,.5848313,.53071797,.53352797,.54463845,.54241228,.60128927,.62898636,.59458596,.58532357,.56045794,.51432312,.37515283
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Greenville-Anderson-Mauldin, SC",24860,.36389261,.44117764,.52770287,.52520561,.50282788,.48703849,.47831792,.54288143,.63584048,.591048,.51290661,.4604581,.50444162,.54620993,.47288314
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Harrisburg-Carlisle, PA",25420,.27993354,.34202161,.2909559,.2742112,.36057189,.31578687,.28270078,.28867301,.32454988,.224003,.16064106,.31876826,.37393942,.34984732,.25508961
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Hartford-West Hartford-East Hartford, CT",25540,.1841585,.23441648,.25248739,.25126678,.26676312,.2654933,.25799277,.28826427,.31744605,.24137394,.20969485,.25698131,.28550518,.24504143,.17650434
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Houston-The Woodlands-Sugar Land, TX",26420,.56181449,.54659319,.53310657,.52391332,.52512014,.52297753,.52012962,.51934814,.51998669,.50548744,.48433036,.47125438,.4650062,.44837204,.40982056
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Indianapolis-Carmel-Anderson, IN",26900,.42648348,.41713098,.44611433,.48252591,.499607,.49519011,.4598121,.5184055,.58056968,.54274368,.49905658,.47775111,.47074491,.43126249,.40592462
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Jackson, MS",27140,.38640824,-97,-97,.44625765,.39260831,-97,-97,.40414035,.43878254,.42894381,.38419554,.38846245,.38934198,.38372222,.37214714
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Jacksonville, FL",27260,.28845906,.27247459,.29485691,.28903037,.26838323,.2929787,.29625291,.28429812,.31682894,.30687419,.28719622,.32558557,.37497577,.36999446,.31179264
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Kansas City, MO-KS",28140,.38712457,.40544349,.45518184,.48386571,.45054454,.46215057,.48091251,.47997338,.4756735,.4584114,.45269933,.45854834,.45190006,.46744764,.45371491
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Knoxville, TN",28940,.38954443,.45244578,.39343938,.42464375,.4020623,.38764313,.47107935,.43940029,.47183317,.53866571,.47707134,.42437509,.37631541,.39684188,.45168224
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Lakeland-Winter Haven, FL",29460,.5282706,.55045944,.63086182,.56674308,.584768,.60975766,.56679964,.59969687,.61421186,.63865012,.59392267,.57234722,.5638178,.47421181,.3949095
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Las Vegas-Henderson-Paradise, NV",29820,.41936699,.40621439,.44524491,.4520942,.42450407,.44119123,.47843903,.48884863,.48636025,.48663634,.495354,.47929618,.45916224,.44128665,.39236662
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Little Rock-North Little Rock-Conway, AR",30780,.43658671,.3607201,.42026609,.42678314,.46756473,.43645352,.38700715,.50813055,.53140044,.51981211,.51739293,.49154538,.49667716,.44985741,.37766322
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.4678537,.45942876,.46049973,.45941222,.46619233,.48025906,.4773272,.47357434,.48621809,.48430404,.46764252,.44897705,.43324098,.41287035,.36503071
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Louisville/Jefferson County, KY-IN",31140,.42000461,.39670396,.29453045,.28906676,.41144857,.39757371,.43074459,.46117371,.36533034,.4443028,.47908586,.43264776,.42866901,.32466128,.29825619
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Madison, WI",31540,.30686694,.30562928,.29219031,.31999853,.39786747,.44372022,.46205941,.60984874,.59488326,.43253627,.3812055,.35796291,.41579071,.37009469,.36641043
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"McAllen-Edinburg-Mission, TX",32580,.62630647,.64879155,.61344302,.60395789,.60513043,.59082812,.59779829,.63946855,.65450895,.62776738,.60039783,.62293947,.62729776,.60220599,.58020633
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Memphis, TN-MS-AR",32820,.46325907,.53742909,.52521831,.53461635,.58260596,.50139195,.45212948,.55228764,.61445421,.58207071,.51491797,.57358396,.63608825,.55238003,.44432968
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.37308681,.37521595,.37648174,.39080003,.40649596,.41677767,.43430027,.43920669,.43204144,.43716216,.43848494,.41710332,.40626371,.39955878,.34969315
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Milwaukee-Waukesha-West Allis, WI",33340,.50905848,.48975471,.44782704,.4396089,.47403207,.4392474,.40670472,.43827063,.46604669,.45034111,.37389129,.38119233,.39723712,.36591783,.40213871
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.37080967,.41129562,.42508611,.41179058,.41244352,.41537318,.40277368,.41811636,.42172772,.4058654,.40092069,.38320851,.39902118,.38833863,.33734402
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.48659614,.44623572,.50965303,.54029232,.51522785,.52180839,.54228455,.57401919,.54924953,.54546309,.49853501,.45479989,.49359876,.51011699,.47285801
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New Haven-Milford, CT",35300,.28690186,.27788663,.25414622,.29266995,.29226202,.27224761,.2826649,.28803942,.32091352,.32190481,.31641197,.27825487,.28234866,.31659076,.25793239
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New Orleans-Metairie, LA",35380,.33992437,.48933327,.46842444,.44555843,.42655706,.42374381,.40671676,.40175954,.44883099,.50711042,.54975492,.48256159,.44016805,.45515683,.43318358
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.33669102,.34336823,.34434554,.3507382,.35928959,.37049717,.37923568,.37940991,.37868521,.38039857,.37476087,.35870326,.34146699,.3238726,.29206994
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"North Port-Sarasota-Bradenton, FL",35840,.48571789,.49380979,.43685949,.4399454,.4474186,.46066031,.47540936,.51572305,.55470169,.53537691,.49017996,.4156006,.42674452,.46696281,.39821044
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Ogden-Clearfield, UT",36260,.5364064,.46297643,.47449183,.53409582,.51536262,.621086,.68491864,.54189849,.42660338,.44247317,.46714747,.43411791,.37410736,.34569168,.34521636
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Oklahoma City, OK",36420,.53596479,.53267449,.58787507,.56554294,.54989189,.54559231,.57150507,.63023514,.65319109,.61198157,.58980715,.55015177,.54014206,.55249876,.54311013
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Omaha-Council Bluffs, NE-IA",36540,.42129928,.43389311,.51843923,.6475895,.63840842,.59416825,.61252576,.60846704,.5540598,.56995606,.57011402,.52404976,.50184566,.54698193,.50908595
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Orlando-Kissimmee-Sanford, FL",36740,.40165716,.40860426,.42680344,.42703614,.41311911,.41428295,.43624938,.46482947,.4849214,.46511585,.43248636,.40921649,.41526678,.4339079,.39815801
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.4408263,.43623242,.39948496,.37458304,.4150447,.41527915,.42325613,.47554117,.4850654,.47021487,.45330951,.42144671,.4190686,.4065116,.35587507
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.28445539,.18784338,.31822374,.45091248,.38497058,.28860441,.31886569,.35047233,.41567019,.45981494,.4342984,.30936766,.25726032,.3828387,.34930322
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.31939399,.30159253,.28590032,.29210374,.30667242,.31618869,.34888601,.35653406,.32671657,.33542517,.36082673,.34215099,.32604975,.34400901,.31846875
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.54839379,.55973595,.55752695,.52618432,.51032501,.54217881,.56371421,.56693262,.55190313,.53160548,.53173465,.52729756,.52674276,.50048149,.42537427
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Pittsburgh, PA",38300,.1878242,.2444914,.24569967,.19483817,.24458981,.26123616,.28786457,.28454801,.23136419,.19988635,.21506456,.21595035,.21503074,.16427134,.14728704
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.44311801,.44797263,.44894353,.46029982,.46743309,.45673069,.44044468,.45196754,.47116709,.43987566,.40897888,.41269144,.40631768,.36343345,.30153275
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Providence-Warwick, RI-MA",39300,.32408673,.35521534,.3256959,.28808257,.33131886,.3796187,.37668422,.38313958,.39359912,.39111865,.36607194,.37565821,.37020636,.29928571,.2592001
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Provo-Orem, UT",39340,.5614993,.5332368,.46495828,.41861543,.4640736,.51313967,.52216715,.49564359,.4642278,.44686207,.42039219,.42670834,.38740042,.37129119,.35036281
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Raleigh, NC",39580,.37306985,.4466753,.45936075,.49004489,.48671243,.44383755,.44513384,.44690672,.50996596,.50567466,.4305476,.41947043,.43643242,.42627564,.35151568
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Richmond, VA",40060,.36419591,.29803693,.29854169,.34097552,.34873098,.37700316,.40556064,.38817319,.38222355,.33592519,.30702335,.35967666,.31640401,.32738423,.38391459
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Riverside-San Bernardino-Ontario, CA",40140,.45456272,.44910613,.44880623,.45691216,.47201416,.48160642,.48534772,.49899325,.49026701,.48912665,.48860097,.45711333,.41900653,.40377373,.41098243
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Rochester, NY",40380,.3252393,.23638365,.32109687,.36483848,.32018459,.33463266,.28663692,.32039109,.33520642,.30579931,.31760016,.29327455,.31030637,.33802751,.3225905
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.40762874,.39433375,.40923184,.39932847,.3976182,.44598782,.48412758,.44396934,.39977932,.39612961,.40794489,.39963499,.37479293,.37129682,.32706776
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"St. Louis, MO-IL",41180,.2795144,.33721462,.32770002,.28866374,.27985537,.31592649,.31813097,.29012787,.29217967,.27426812,.32046798,.31804296,.28791335,.28297424,.26673827
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Salt Lake City, UT",41620,.53812754,.51427442,.50696015,.51267463,.55808711,.58152533,.54122978,.51704282,.53549331,.55553734,.50789756,.45247552,.43804735,.43661299,.4183034
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Antonio-New Braunfels, TX",41700,.58300275,.53728074,.51503867,.53027368,.5145421,.51256371,.53570801,.50771958,.48493373,.48153999,.48958215,.48281398,.49289343,.4845306,.44125825
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Diego-Carlsbad, CA",41740,.42380756,.40442321,.39598155,.40178192,.41599607,.43957451,.43747002,.42494115,.40700936,.39446589,.40382865,.39640325,.38652655,.35605666,.29371712
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Francisco-Oakland-Hayward, CA",41860,.27097058,.25867674,.25892255,.27027681,.2773433,.28560495,.30197284,.30979133,.30435115,.29750168,.27880105,.24474768,.21316361,.19679089,.17404306
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.24444954,.2436831,.23775792,.24080829,.2534239,.26638138,.27008992,.27497554,.24563783,.2176774,.22740744,.20621049,.16747278,.15958543,.1549349
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.16783647,.35606778,.49120694,.50630009,.48438078,.49523926,.54924935,.58451247,.50796545,.47721216,.45776474,.53696305,.47395709,.46307027,.52337241
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Seattle-Tacoma-Bellevue, WA",42660,.33276004,.30930117,.29250965,.30093318,.33061108,.30953518,.28709948,.31327972,.3355951,.32260886,.29076648,.26870334,.2466573,.20985085,.19180182
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Spokane-Spokane Valley, WA",44060,.47452778,.47155228,.42047912,.47768116,.43050072,.37825072,.44964182,.47711855,.46342865,.44951665,.39872634,.38430631,.52071762,.55389738,.43966201
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Springfield, MA",44140,.27654031,.31568241,.33488575,.35938254,.37490779,.36876175,.29514349,.33700484,.36309999,.329916,.35278529,.33595356,.37882677,.33050808,.27007377
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Stockton-Lodi, CA",44700,.39116111,.45478317,.47678539,.43337578,.47171056,.51292336,.51142621,.5180645,.53384507,.52357703,.47283295,.4671672,.45990166,.43127564,.42576325
"Poverty_Income_and_Benefit_Receipt","LIWF","In low income working families",0,"Syracuse, NY",45060,.32356861,.25310537,.21988238,.26546079,.23113643,.27341184,.31422445,.33408985,.40019447,.31605306,.28170073,.46850365,.50047183,.37448823,.32710338
