"cat","catnum","level","statcode","fips","abbrev","name","isstate","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022"
"main",1,1,"Share",33340,,"Milwaukee-Waukesha-West Allis, WI",0,0.10590543,0.11518066,0.12422351,0.13672915,0.13992248,0.13155676,0.13270807,0.13630278,0.13236493,0.14277062,0.15675361,0.14920589,0.15045743,0.15308949,0.16393375,0.15542644,0.15226452
"main",1,1,"Share",33460,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,0.16244595,0.16828862,0.17080218,0.18125439,0.19633226,0.20127177,0.20441097,0.20650059,0.21168184,0.22481321,0.22853416,0.2344248,0.24039616,0.24322374,0.24465954,0.24497649,0.24207847
"main",1,1,"Share",34980,,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0.11091471,0.12531334,0.14352909,0.15003164,0.14805363,0.15591234,0.16039912,0.1622103,0.17161706,0.17863199,0.18131088,0.1870008,0.19525911,0.19555394,0.17529424,0.20586678,0.19541049
"main",1,1,"Share",35300,,"New Haven-Milford, CT",0,0.16142476,0.17403728,0.18362039,0.18684636,0.20355079,0.21616563,0.2165778,0.20990822,0.21493691,0.22134408,0.2311867,0.22455005,0.24560466,0.26282707,0.25427896,0.30617368,0.28565696
"main",1,1,"Share",35380,,"New Orleans-Metairie, LA",0,0.08265172,0.09005523,0.09395569,0.096453,0.10749061,0.1053812,0.0942819,0.10508032,0.12403464,0.1269891,0.12534557,0.12493639,0.13061254,0.13016674,0.13130406,0.13971598,0.13709767
"main",1,1,"Share",35620,,"New York-Newark-Jersey City, NY-NJ-PA",0,0.40639773,0.41860992,0.42595735,0.42363623,0.427407,0.43228921,0.44264317,0.4534063,0.45263001,0.45481491,0.46454683,0.46877483,0.47071308,0.4725647,0.46659586,0.47010022,0.47672793
"main",1,1,"Share",35840,,"North Port-Sarasota-Bradenton, FL",0,0.22328919,0.23377621,0.20922543,0.23447834,0.258425,0.25126043,0.26647925,0.25426579,0.2473534,0.25716099,0.26399657,0.28725043,0.29705963,0.26263359,0.23677291,0.28493065,0.29212195
"main",1,1,"Share",36260,,"Ogden-Clearfield, UT",0,0.10981536,0.11633746,0.12097815,0.11140129,0.10682277,0.1133183,0.12239468,0.11332739,0.10806257,0.1160426,0.11751791,0.11611457,0.10070021,0.08714602,0.09989417,0.11698363,0.10839546
"main",1,1,"Share",36420,,"Oklahoma City, OK",0,0.13823079,0.15403798,0.14475566,0.13857786,0.14992566,0.16851249,0.17007332,0.15938252,0.16529569,0.18038319,0.18003531,0.15919675,0.16958907,0.18681642,0.16978778,0.16127485,0.16603161
"main",1,1,"Share",36540,,"Omaha-Council Bluffs, NE-IA",0,0.11134214,0.1073757,0.11640552,0.12869345,0.13693805,0.13991626,0.16184239,0.15569139,0.13089517,0.1388817,0.14899588,0.167808,0.17520846,0.17587531,0.18195176,0.15888332,0.16349834
"main",1,1,"Share",36740,,"Orlando-Kissimmee-Sanford, FL",0,0.26568627,0.27571464,0.27621311,0.28536332,0.27988183,0.27309555,0.29697412,0.3077189,0.30152929,0.30861369,0.31291047,0.3089664,0.31365368,0.32545209,0.33898649,0.33817494,0.34083241
"main",1,1,"Share",37100,,"Oxnard-Thousand Oaks-Ventura, CA",0,0.42233583,0.43899485,0.43081573,0.43489641,0.46640325,0.45403126,0.44356808,0.44550043,0.45258182,0.45652425,0.45901868,0.45119095,0.42936018,0.44482109,0.42006922,0.44812131,0.44485381
"main",1,1,"Share",37340,,"Palm Bay-Melbourne-Titusville, FL",0,0.13984486,0.14812157,0.14190184,0.14353849,0.14320906,0.14622594,0.1327945,0.14733461,0.16920705,0.18006286,0.18071342,0.14787573,0.12164227,0.110306,0.11948426,0.17812625,0.17792313
"main",1,1,"Share",37980,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0.12837116,0.13666335,0.14801416,0.1521232,0.15497708,0.16168456,0.16962026,0.17771769,0.17697045,0.177948,0.19531086,0.20363885,0.20504782,0.20353962,0.20530242,0.2238526,0.22217329
"main",1,1,"Share",38060,,"Phoenix-Mesa-Scottsdale, AZ",0,0.31783146,0.33413517,0.33712417,0.33289096,0.32218686,0.30114448,0.30243871,0.30979329,0.30303952,0.30143631,0.30679581,0.31327689,0.31408134,0.30722192,0.28813601,0.27436927,0.28280398
"main",1,1,"Share",38300,,"Pittsburgh, PA",0,0.04308322,0.04021201,0.04339975,0.04786037,0.05158156,0.05020439,0.05073056,0.05691536,0.05733188,0.06145972,0.069833,0.07163171,0.06987816,0.07328388,0.07607377,0.07644381,0.07593209
"main",1,1,"Share",38900,,"Portland-Vancouver-Hillsboro, OR-WA",0,0.23118274,0.23570636,0.24579789,0.25905323,0.26530761,0.26554564,0.27138945,0.2832174,0.28578168,0.27104059,0.27304873,0.28206694,0.28182453,0.28430834,0.26959634,0.2845161,0.27359989
"main",1,1,"Share",39300,,"Providence-Warwick, RI-MA",0,0.22160767,0.22683758,0.22763124,0.21753053,0.21005549,0.21294148,0.22085847,0.23002352,0.23454057,0.22360758,0.22781265,0.24171467,0.24747159,0.25092492,0.27418944,0.2601594,0.2707009
"main",1,1,"Share",39340,,"Provo-Orem, UT",0,0.1361042,0.14089876,0.14122534,0.13684064,0.12199175,0.12812154,0.14762905,0.1441059,0.1461619,0.15247431,0.14935617,0.14078534,0.13625567,0.13762139,0.12060069,0.14183001,0.14744395
"main",1,1,"Share",39580,,"Raleigh, NC",0,0.17004517,0.18310851,0.21072902,0.22649068,0.23006403,0.23670125,0.23018694,0.2231701,0.22908947,0.23623613,0.25255576,0.27037188,0.27248397,0.26379746,0.23190616,0.26542285,0.26816365
"main",1,1,"Share",40060,,"Richmond, VA",0,0.09863102,0.09680892,0.10046536,0.11161838,0.1253408,0.13446872,0.13435844,0.13362221,0.13913901,0.14634441,0.14393477,0.15193897,0.15874217,0.16571334,0.16512835,0.16152945,0.16340995
"main",1,1,"Share",40140,,"Riverside-San Bernardino-Ontario, CA",0,0.43134677,0.43425605,0.44088379,0.43723109,0.4358018,0.42346492,0.42691401,0.43127578,0.42231786,0.42473677,0.42097202,0.39972347,0.3884013,0.39723417,0.40465248,0.37845773,0.3837893
"main",1,1,"Share",40380,,"Rochester, NY",0,0.09714579,0.08754419,0.09153652,0.09179519,0.09675128,0.1017043,0.09736857,0.10277304,0.09947193,0.10297243,0.11308331,0.10866081,0.11119726,0.12028599,0.1087385,0.11810921,0.11211628
"main",1,1,"Share",40900,,"Sacramento--Roseville--Arden-Arcade, CA",0,0.30896008,0.32137719,0.33190566,0.32186911,0.33248395,0.35836461,0.36107051,0.35548368,0.35463461,0.35204655,0.3555539,0.3616282,0.3599253,0.36123025,0.35686105,0.37164152,0.36465821
"main",1,1,"Share",41180,,"St. Louis, MO-IL",0,0.0654266,0.06169461,0.06231709,0.06513751,0.07020243,0.08196501,0.08007352,0.07588966,0.07569911,0.07211863,0.08516999,0.09043388,0.08631881,0.08749682,0.08587978,0.08326431,0.08100903
"main",1,1,"Share",41620,,"Salt Lake City, UT",0,0.20304488,0.21996374,0.22748847,0.2304416,0.22728994,0.24165036,0.23912443,0.23321714,0.24416329,0.23669308,0.22632176,0.23977733,0.25107804,0.23628165,0.22846547,0.23923777,0.24312483
"main",1,1,"Share",41700,,"San Antonio-New Braunfels, TX",0,0.20442925,0.20399892,0.21545979,0.22458063,0.22436354,0.23063031,0.23926485,0.23052673,0.23013151,0.22992268,0.22413489,0.2172004,0.21734768,0.22665074,0.22221318,0.22505397,0.22098072
"main",1,1,"Share",41740,,"San Diego-Carlsbad, CA",0,0.44109967,0.43416634,0.43220574,0.43987885,0.45734465,0.46123251,0.45369822,0.46071801,0.44702932,0.43967816,0.4589127,0.45562208,0.43764704,0.42290545,0.40162924,0.40966049,0.40114909
"main",1,1,"Share",41860,,"San Francisco-Oakland-Hayward, CA",0,0.48191032,0.49072477,0.48625186,0.49366406,0.50502956,0.5074532,0.51180625,0.51347202,0.5078038,0.51770937,0.52529871,0.51572055,0.50731224,0.50847274,0.51737213,0.51209325,0.51275671
"main",1,1,"Share",41940,,"San Jose-Sunnyvale-Santa Clara, CA",0,0.58940011,0.59061164,0.60028833,0.61188245,0.61073416,0.6247384,0.6383673,0.63286042,0.62584817,0.62389052,0.63319778,0.64956671,0.64047152,0.63386112,0.64486063,0.64024216,0.64072132
"main",1,1,"Share",42540,,"Scranton--Wilkes-Barre--Hazleton, PA",0,0.05006978,0.0457473,0.0597126,0.06905989,0.08483486,0.09014422,0.09101973,0.09886444,0.1116831,0.11565445,0.11155283,0.11580885,0.12487666,0.14739423,0.16372755,0.14787097,0.14823148
"main",1,1,"Share",42660,,"Seattle-Tacoma-Bellevue, WA",0,0.25829345,0.27357453,0.26921013,0.27773473,0.29792294,0.31305459,0.3129788,0.32329535,0.31365836,0.31571013,0.33773768,0.34477505,0.35014874,0.3501133,0.36746472,0.3846662,0.38511929
"main",1,1,"Share",44060,,"Spokane-Spokane Valley, WA",0,0.09655923,0.10281929,0.11608353,0.12806517,0.12604426,0.13634752,0.12253939,0.09567554,0.1031367,0.10874207,0.1042361,0.09702215,0.09942514,0.10639834,0.11112066,0.10716945,0.12699646
"main",1,1,"Share",44140,,"Springfield, MA",0,0.1083171,0.11376695,0.13551435,0.1452571,0.14299802,0.14700389,0.14911593,0.13991733,0.13591677,0.14006288,0.13699752,0.12600219,0.14921917,0.14950083,0.13929024,0.18708009,0.18383913
"main",1,1,"Share",44700,,"Stockton-Lodi, CA",0,0.4295325,0.4426375,0.44404685,0.43585816,0.44062811,0.4457331,0.45879713,0.46441701,0.47055596,0.49607542,0.49293825,0.47843847,0.44583592,0.43639609,0.45650098,0.4605172,0.45988122
"main",1,1,"Share",45060,,"Syracuse, NY",0,0.06044437,0.07800602,0.07657411,0.06964892,0.07888106,0.09630387,0.10512374,0.09533259,0.09411392,0.10472221,0.10252559,0.10128942,0.11276244,0.11408255,0.10135861,0.12512006,0.11883749
"main",1,1,"Share",45300,,"Tampa-St. Petersburg-Clearwater, FL",0,0.19906503,0.20678902,0.20428167,0.19947527,0.2084218,0.2135677,0.22434054,0.22992679,0.22556697,0.23831235,0.23887682,0.23890969,0.24791041,0.24812344,0.25139174,0.26080245,0.25328356
"main",1,1,"Share",45780,,"Toledo, OH",0,0.03933265,0.04391358,0.0532852,0.05550795,0.06892361,0.06801093,0.04709146,0.0496638,0.06150242,0.04968381,0.05309663,0.07981516,0.07055604,0.06055764,0.053714,0.05665192,0.06014442
"main",1,1,"Share",46060,,"Tucson, AZ",0,0.27137455,0.26758996,0.26570341,0.26511946,0.2788243,0.27481955,0.26806781,0.26770297,0.25882611,0.24183168,0.25478229,0.24905127,0.23464994,0.25491288,0.23584895,0.2298435,0.23898895
"main",1,1,"Share",46140,,"Tulsa, OK",0,0.09090544,0.09107109,0.09958398,0.1146221,0.12195762,0.11312432,0.11645854,0.12848051,0.13405086,0.14335157,0.15339208,0.15062867,0.15107214,0.15743236,0.1584297,0.16023366,0.1579414
"main",1,1,"Share",46520,,"Urban Honolulu, HI",0,0.28513989,0.26623085,0.30249074,0.29890475,0.28556609,0.29963353,0.30933842,0.30393934,0.29711345,0.29926857,0.30555445,0.31518877,0.32274425,0.31575063,0.29309738,0.28394675,0.28941679
"main",1,1,"Share",47260,,"Virginia Beach-Norfolk-Newport News, VA-NC",0,0.0833815,0.08108958,0.0846567,0.09605188,0.10353721,0.11023585,0.11257493,0.11153068,0.10630715,0.10128792,0.10382805,0.11380731,0.11221575,0.12366863,0.13136376,0.13164602,0.12348129
"main",1,1,"Share",47900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0.30866912,0.3182072,0.33308634,0.33707714,0.34798184,0.3603304,0.37055171,0.38090819,0.38870201,0.39321277,0.39770871,0.40474579,0.41127288,0.41442218,0.41045997,0.40987006,0.4163228
"main",1,1,"Share",48620,,"Wichita, KS",0,0.11807961,0.13378608,0.12194789,0.11829069,0.13566929,0.16199175,0.17246123,0.1659404,0.16212447,0.16247736,0.15997949,0.1681232,0.16997246,0.16565375,0.1662553,0.14511213,0.15828608
"main",1,1,"Share",49180,,"Winston-Salem, NC",0,0.1305538,0.15137473,0.16390757,0.16370928,0.1688337,0.18689826,0.19739179,0.19167142,0.20612168,0.20180592,0.1880687,0.20034413,0.20557626,0.20008971,0.1824249,0.21406624,0.2080742
"main",1,1,"Share",49340,,"Worcester, MA-CT",0,0.14953512,0.14650851,0.15711236,0.17319494,0.18167008,0.18907623,0.18275452,0.20458619,0.20370278,0.200288,0.21091887,0.21059336,0.23232573,0.23279279,0.21900909,0.25290924,0.26202831
"main",1,1,"Share",49660,,"Youngstown-Warren-Boardman, OH-PA",0,0.02461063,0.02704436,0.02833426,0.02340108,0.02288065,0.02038129,0.01913934,0.02756359,0.02760286,0.01715724,0.02249042,0.02801521,0.02154708,0.0212284,0.02675826,0.02604962,0.02359211
"main",1,2,"age0_3",1,"AL","Alabama",1,0.05652174,0.0720339,0.08333334,0.09465021,0.09349594,0.08403362,0.08154506,0.0775862,0.069869,0.08370044,0.08810572,0.07860262,0.0742358,0.07522124,0.07207207,0.08,0.09090909
"main",1,2,"age0_3",2,"AK","Alaska",1,0.10526316,0.125,0.09302326,0.0952381,0.11627907,0.06976745,0.07142857,0.07317073,0.0952381,0.13333334,0.13953489,0.12195122,0.1,0.10526316,0.15384616,0.18181819,0.17647059
"main",1,2,"age0_3",4,"AZ","Arizona",1,0.31793478,0.32474226,0.3275862,0.31325302,0.29715762,0.27323943,0.26956522,0.27596438,0.26888219,0.25373134,0.25219941,0.26239067,0.25438598,0.24251497,0.2238806,0.22012578,0.22222222
"main",1,2,"age0_3",5,"AR","Arkansas",1,0.0945946,0.10457516,0.11764706,0.12025317,0.11392405,0.11764706,0.11842106,0.10738255,0.11724138,0.12244898,0.11409396,0.11486486,0.10666667,0.10135135,0.0979021,0.12142857,0.11428571
"main",1,2,"age0_3",6,"CA","California",1,0.49953052,0.49813083,0.49348232,0.48960739,0.47867754,0.47167921,0.4695521,0.45954198,0.44472617,0.44360524,0.44213197,0.42835131,0.41722885,0.40983605,0.4024123,0.39165702,0.39410031
"main",1,2,"age0_3",8,"CO","Colorado",1,0.22053231,0.2238806,0.23843417,0.2369338,0.23571429,0.22471911,0.21804512,0.21804512,0.21132076,0.21292776,0.21212122,0.20377359,0.20610687,0.2,0.18431373,0.21338913,0.2107438
"main",1,2,"age0_3",9,"CT","Connecticut",1,0.22499999,0.24539877,0.26035503,0.26666668,0.26086956,0.26623377,0.26351351,0.26174498,0.25503355,0.25675675,0.26712328,0.27272728,0.28873238,0.27659574,0.25179857,0.27338129,0.26760563
"main",1,2,"age0_3",10,"DE","Delaware",1,0.19565217,0.21276596,0.21276596,0.21276596,0.2,0.19047619,0.20930232,0.2173913,0.2,0.20930232,0.25581396,0.23255815,0.23809524,0.23255815,0.21428572,0.23255815,0.25581396
"main",1,2,"age0_3",11,"DC","District of Columbia",1,0.2,0.19354838,0.26666668,0.29032257,0.26666668,0.25925925,0.24137931,0.28125,0.27272728,0.22857143,0.22222222,0.25714287,0.25714287,0.22857143,0.24242425,0.27272728,0.21212122
"main",1,2,"age0_3",12,"FL","Florida",1,0.31823328,0.31737193,0.31942919,0.32467532,0.31950673,0.3211334,0.32147095,0.31279621,0.3140496,0.31738624,0.3219178,0.32584271,0.32884398,0.3277027,0.31946006,0.33410674,0.33720931
"main",1,2,"age0_3",13,"GA","Georgia",1,0.18772563,0.19257951,0.20172414,0.21114865,0.21116929,0.20517559,0.21172023,0.2084942,0.20467836,0.21001926,0.20696326,0.20542635,0.2003891,0.19681908,0.19880715,0.19183673,0.19348268
"main",1,2,"age0_3",15,"HI","Hawaii",1,0.28169015,0.24637681,0.24637681,0.2647059,0.24637681,0.25352111,0.27777779,0.27777779,0.26760563,0.2739726,0.26666668,0.27777779,0.25,0.25,0.23529412,0.2238806,0.234375
"main",1,2,"age0_3",16,"ID","Idaho",1,0.11956522,0.1368421,0.14141414,0.14851485,0.14,0.13402061,0.13333334,0.13095239,0.13095239,0.12790698,0.13636364,0.14285715,0.14285715,0.13333334,0.12222222,0.13636364,0.125
"main",1,2,"age0_3",17,"IL","Illinois",1,0.26104972,0.27004218,0.27542374,0.27746478,0.27285922,0.26788431,0.2659409,0.26898733,0.26213592,0.24918567,0.24754098,0.25368249,0.24754098,0.23440135,0.23867595,0.23021583,0.22820038
"main",1,2,"age0_3",18,"IN","Indiana",1,0.08381503,0.09142857,0.09915014,0.11016949,0.1091954,0.11143695,0.115727,0.11077844,0.10876133,0.10271903,0.11411411,0.11641791,0.11711711,0.11314984,0.11076923,0.12,0.12225705
"main",1,2,"age0_3",19,"IA","Iowa",1,0.09589041,0.09868421,0.0955414,0.09375,0.10691824,0.12025317,0.10691824,0.10967742,0.13071896,0.12337662,0.10967742,0.11320755,0.12101911,0.12,0.12,0.11564626,0.13013698
"main",1,2,"age0_3",20,"KS","Kansas",1,0.125,0.14285715,0.1446541,0.14814815,0.14723927,0.1552795,0.16455697,0.14102565,0.1392405,0.14193548,0.14935064,0.1503268,0.14285715,0.15384616,0.15000001,0.1294964,0.13432837
"main",1,2,"age0_3",21,"KY","Kentucky",1,0.05,0.04824561,0.05286344,0.07079646,0.07894737,0.08144797,0.0883721,0.08530806,0.08450704,0.08755761,0.0787037,0.0787037,0.09589041,0.11059908,0.09952607,0.10679612,0.09803922
"main",1,2,"age0_3",22,"LA","Louisiana",1,0.04938272,0.04680851,0.05439331,0.0562249,0.06692913,0.06882591,0.0661157,0.06938776,0.0785124,0.08298755,0.08677686,0.08333334,0.07949791,0.0775862,0.07964602,0.09821428,0.09009009
"main",1,2,"age0_3",23,"ME","Maine",1,0.05660377,0.05263158,0.05084746,0.06779661,0.07017544,0.05660377,0.05882353,0.04,0.04081633,0.06,0.07843138,0.05882353,0.06,0.06382979,0.0625,0.0625,0.0625
"main",1,2,"age0_3",24,"MD","Maryland",1,0.23255815,0.24080268,0.25083613,0.26490065,0.27364865,0.26923078,0.28222996,0.29616725,0.28819445,0.28771931,0.29268292,0.30419579,0.31929824,0.32155478,0.31407943,0.30072463,0.31021899
"main",1,2,"age0_3",25,"MA","Massachusetts",1,0.26366559,0.26885247,0.28196722,0.28617364,0.29372936,0.29209623,0.28621909,0.30633804,0.31833911,0.31487888,0.30769232,0.31095406,0.31578946,0.31338027,0.30604982,0.31884059,0.33210331
"main",1,2,"age0_3",26,"MI","Michigan",1,0.11568628,0.11530815,0.11222445,0.11740891,0.12058212,0.12366737,0.13347921,0.13333334,0.12444445,0.12087912,0.12061404,0.12946428,0.12946428,0.12751678,0.12756264,0.13394919,0.13176471
"main",1,2,"age0_3",27,"MN","Minnesota",1,0.16117217,0.16901408,0.16842106,0.17770036,0.18245614,0.18214285,0.19784173,0.19629629,0.18888889,0.19424461,0.19494584,0.19927536,0.19858156,0.20141342,0.1970803,0.1724138,0.18846154
"main",1,2,"age0_3",28,"MS","Mississippi",1,0.03012048,0.02941176,0.02941176,0.04046243,0.04624277,0.04294479,0.04402516,0.0443038,0.03921569,0.04697987,0.04761905,0.04827586,0.05633803,0.06382979,0.04827586,0.04347826,0.04477612
"main",1,2,"age0_3",29,"MO","Missouri",1,0.06514658,0.06410257,0.06984127,0.0815047,0.08176101,0.08196721,0.08191127,0.07931034,0.08163265,0.08080808,0.08474576,0.08561644,0.08247422,0.08304498,0.08421053,0.08424909,0.0942029
"main",1,2,"age0_3",30,"MT","Montana",1,0.02272727,0.02173913,0.04081633,0.04081633,0.02040816,0.04166667,0.04255319,0.0212766,0.02083333,0.04081633,0.04255319,0.04255319,0.04255319,0.04255319,0.04347826,0.04761905,0.04545455
"main",1,2,"age0_3",31,"NE","Nebraska",1,0.15151516,0.13592233,0.1262136,0.14423077,0.16190477,0.13592233,0.15384616,0.17307693,0.15533981,0.14423077,0.125,0.15238096,0.16346154,0.16,0.17525773,0.16304348,0.17021276
"main",1,2,"age0_3",32,"NV","Nevada",1,0.36551723,0.397351,0.38461539,0.3773585,0.38709676,0.37837839,0.36805555,0.37681159,0.3602941,0.33333334,0.32624114,0.32413793,0.3125,0.30769232,0.32867134,0.31205675,0.33571428
"main",1,2,"age0_3",33,"NH","New Hampshire",1,0.125,0.10344828,0.1,0.10344828,0.11111111,0.11320755,0.11320755,0.12,0.14,0.11764706,0.11764706,0.11320755,0.13461539,0.13725491,0.14285715,0.10416666,0.12244898
"main",1,2,"age0_3",34,"NJ","New Jersey",1,0.34429824,0.35600907,0.35972852,0.36507937,0.37529138,0.37529692,0.38942307,0.39951575,0.3888889,0.38369304,0.38554215,0.39371979,0.41404358,0.40198511,0.38557214,0.4009901,0.39303482
"main",1,2,"age0_3",35,"NM","New Mexico",1,0.20535715,0.19469027,0.18260869,0.18487395,0.18803419,0.2,0.2173913,0.21621622,0.2090909,0.2090909,0.21153846,0.17821783,0.16161616,0.17894737,0.15384616,0.16666667,0.16470589
"main",1,2,"age0_3",36,"NY","New York",1,0.35437882,0.35751295,0.35610765,0.3583934,0.3566879,0.34720701,0.34644809,0.35690969,0.36511377,0.37324703,0.37956989,0.37117904,0.36888888,0.36271188,0.34772727,0.34338748,0.34519574
"main",1,2,"age0_3",37,"NC","North Carolina",1,0.15800416,0.17171717,0.18700787,0.19845857,0.20155039,0.19284295,0.18940938,0.19374999,0.20212767,0.19915254,0.19537815,0.18997912,0.18619247,0.19017094,0.19057816,0.19078948,0.19603524
"main",1,2,"age0_3",38,"ND","North Dakota",1,0.06666667,,,0.06451613,0.05882353,0.02777778,0.02777778,0.05555556,0.075,0.09302326,0.09090909,0.09090909,0.07317073,0.0952381,0.09090909,0.12195122,0.1
"main",1,2,"age0_3",39,"OH","Ohio",1,0.06281833,0.06576729,0.07419899,0.0779661,0.07986111,0.08050089,0.07904412,0.08148148,0.08502772,0.08487085,0.08775137,0.09323584,0.09506398,0.0989011,0.10018553,0.10246679,0.10877863
"main",1,2,"age0_3",40,"OK","Oklahoma",1,0.11052632,0.11557789,0.11848341,0.12442397,0.12962963,0.13744076,0.12560387,0.12077295,0.125,0.13043478,0.13875598,0.1201923,0.11881188,0.12690355,0.13197969,0.10869565,0.12234043
"main",1,2,"age0_3",41,"OR","Oregon",1,0.22043011,0.22222222,0.234375,0.24226804,0.2356021,0.23157895,0.22702703,0.23626374,0.23756906,0.20670392,0.19444445,0.20652173,0.21195652,0.21348314,0.22093023,0.21118012,0.20625
"main",1,2,"age0_3",42,"PA","Pennsylvania",1,0.09777015,0.09621993,0.10769231,0.11945392,0.11876076,0.11458334,0.11443662,0.125,0.13345195,0.12698413,0.13097346,0.14107142,0.14466546,0.13944954,0.13837638,0.15955473,0.16037735
"main",1,2,"age0_3",44,"RI","Rhode Island",1,0.25,0.25999999,0.27659574,0.23913044,0.19565217,0.2,0.23255815,0.23809524,0.24390244,0.25581396,0.25581396,0.25581396,0.22727273,0.23255815,0.2682927,0.2857143,0.29268292
"main",1,2,"age0_3",45,"SC","South Carolina",1,0.07964602,0.09170306,0.10300429,0.1120332,0.10743801,0.10169491,0.11206897,0.10434783,0.09777778,0.09865471,0.1048035,0.1038961,0.10526316,0.11504425,0.11453745,0.10697675,0.1146789
